,Player,Team,Position,GP,TOI,TOIperGP,Goalsper60,Total Assistsper60,First Assistsper60,Second Assistsper60,Total Pointsper60,IPP,Shotsper60,SHpct,ixGper60,iCFper60,iFFper60,iSCFper60,iHDCFper60,Rush Attemptsper60,Rebounds Createdper60,PIMper60,Total Penaltiesper60,Minorper60,Majorper60,Misconductper60,Penalties Drawnper60,Giveawaysper60,Takeawaysper60,Hitsper60,Hits Takenper60,Shots Blockedper60,Faceoffs Wonper60,Faceoffs Lostper60,Faceoffs pct
49,Kyle Okposo,BUF,R,74,1242.166667,16.78603604,1.01,1.16,0.39,0.77,2.17,76.27,8.4,12.07,0.72,14.68,11.64,8.31,3.19,0.34,0.68,2.08,0.92,0.87,0.05,0,0.68,1.69,1.16,2.85,3.62,0.92,4.44,4.49,2.4
137,Matt Duchene,NSH,C,78,1483.066667,19.01367521,1.74,1.74,0.97,0.77,3.48,65.65,9.26,18.78,1.16,15.49,12.87,10.72,4.41,0.28,0.77,1.54,0.65,0.65,0,0,0.73,3.12,1.25,1.25,3.48,1.13,4.81,4.09,2.19
333,Jaccob Slavin,CAR,D,79,1858.866667,23.52995781,0.13,1.23,0.45,0.77,1.36,39.25,5.33,2.42,0.27,11.01,7.65,3.1,0.55,0.26,0.45,0.32,0.16,0.16,0,0,0.23,1.39,2.39,1.61,3.78,3.91,0,0,-
521,Timo Meier,S.J,R,77,1475.333333,19.16017316,1.42,1.67,0.89,0.77,3.09,77.55,13.26,10.74,1.22,23.3,18.22,13.1,4.76,1.99,1.59,2.2,1.1,1.1,0,0,1.14,2.16,1.99,6.59,4.8,2.48,0.73,0.77,1.98
960,Lucas Raymond,DET,L,82,1488.866667,18.15691057,0.93,1.37,0.6,0.77,2.3,65.52,7.42,12.5,0.78,11.57,9.03,7.7,3.18,0.2,0.81,0.64,0.32,0.32,0,0,0.81,1.45,1.05,2.5,4.43,0.97,0.48,0.77,1.56
103,Michael Del Zotto,OTT,D,26,474.6666667,18.25641026,0.38,1.26,0.51,0.76,1.64,46.43,4.42,8.57,0.14,10.24,6.45,1.77,0.13,0,0.25,0.51,0.25,0.25,0,0,0,2.15,0.63,5.31,4.04,4.3,0,0,-
265,Mark Scheifele,WPG,C,67,1415.966667,21.13383085,1.23,1.74,0.97,0.76,2.97,68.63,6.74,18.24,0.82,11.19,9.11,7.71,3.31,0.25,0.81,0.97,0.42,0.38,0.04,0,0.89,2.54,2.08,1.53,4.92,1.99,18.22,17.71,2.15
324,Chris Tierney,OTT,C,70,869.05,12.415,0.41,0.83,0.07,0.76,1.24,58.06,4.97,8.33,0.58,8.35,6.9,5.73,3.04,0.21,0.83,0.97,0.48,0.48,0,0,0.21,2.35,1.59,2.9,3.38,2.07,18.23,18.43,3.43
504,Hayden Hodgson,PHI,R,6,79.2,13.2,0.76,1.52,0.76,0.76,2.27,75,7.58,10,1.13,10.61,9.85,7.58,3.79,0,0.76,8.33,3.03,2.27,0.76,0,0.76,0,0.76,9.09,5.3,1.52,0.76,0.76,37.88
518,Vince Dunn,SEA,D,73,1509.45,20.67739726,0.28,1.11,0.36,0.76,1.39,50.72,4.81,5.79,0.26,11.21,7.12,3.9,0.56,0.28,0.68,2.5,1.07,0.95,0.12,0,0.68,1.91,0.99,3.02,3.54,3.26,0,0,-
522,Jakub Zboril,BOS,D,10,157.25,15.725,0,1.14,0.38,0.76,1.14,42.86,4.96,0,0.32,7.63,5.72,1.53,0.38,0,0.38,1.53,0.76,0.76,0,0,0.38,1.53,0.38,9.16,5.72,3.82,0,0,-
837,Jesperi Kotkaniemi,CAR,C,66,793.5333333,12.02323232,0.91,1.29,0.53,0.76,2.19,69.05,6.12,14.81,0.72,11.04,8.39,6.81,4.01,0.08,0.76,2.8,0.98,0.83,0.08,0.08,1.06,1.59,1.89,5.6,5.44,1.13,13.31,12.7,3.87
908,Trevor Zegras,ANA,C,75,1342.9,17.90533333,1.03,1.7,0.94,0.76,2.73,79.22,8.09,12.71,0.77,14.88,11.21,8.13,2.59,0.45,0.89,2.23,0.89,0.85,0,0.04,1.25,3.17,1.79,2.5,4.47,1.21,9.7,14.61,1.78
25,Alex Goligoski,MIN,D,72,1364.066667,18.94537037,0.09,1.23,0.48,0.75,1.32,30.93,3.52,2.5,0.14,7.61,4.75,2.46,0.18,0.09,0.44,1.5,0.75,0.75,0,0,0.35,1.36,0.26,2.46,3.17,4.22,0,0,-
183,Evgeny Kuznetsov,WSH,C,79,1602.15,20.28037975,0.9,2.02,1.27,0.75,2.92,67.24,7.79,11.54,0.82,12.92,10.82,6.97,2.92,0.22,0.52,1.65,0.67,0.64,0,0.04,0.86,1.91,2.02,1.57,1.8,0.94,18.87,24.79,1.62
260,Gabriel Landeskog,COL,L,51,1036.2,20.31764706,1.74,1.68,0.93,0.75,3.42,58.42,8.69,20,1.31,14.53,11.23,9.96,5.62,0.41,1.16,4.52,1.45,1.1,0.23,0.12,0.81,1.68,0.98,5.44,3.53,1.97,13.95,11.46,3.18
307,Teuvo Teravainen,CAR,L,77,1362.866667,17.6995671,0.97,1.89,1.14,0.75,2.86,64.36,8.89,10.89,0.89,14.35,11.62,7.44,2.55,0.22,0.88,1.06,0.53,0.53,0,0,0.44,2.29,1.5,0.66,2.38,1.32,1.06,0.88,2.4
473,Brayden Point,T.B,C,66,1284.433333,19.46111111,1.31,1.4,0.65,0.75,2.71,51.79,8.22,15.91,1.16,13.59,11.82,11.77,6.12,0.65,0.47,1.54,0.56,0.42,0.14,0,0.75,1.12,1.54,3.5,3.78,1.26,17.1,16.4,2.38
533,Thomas Novak,NSH,C,27,318.4333333,11.79382716,0.19,1.13,0.38,0.75,1.32,70,4.71,4,0.37,8.86,6.97,6.03,1.32,0.57,0.19,0.38,0.19,0.19,0,0,0.57,0.94,2.64,0.75,5.28,1.13,11.68,14.89,8.29
749,Nick Suzuki,MTL,C,82,1681.833333,20.5101626,0.75,1.43,0.68,0.75,2.18,67.78,6.64,11.29,0.67,11.02,8.49,6.31,2.46,0.36,0.71,1.07,0.54,0.54,0,0,0.93,2.53,1.78,3.18,3.53,2.21,24.94,25.37,1.77
152,Tyson Barrie,EDM,D,73,1384.116667,18.96050228,0.3,1.47,0.74,0.74,1.78,42.27,6.46,4.7,0.32,12.87,8.67,2.69,0.26,0.22,0.65,0.78,0.39,0.39,0,0,0.22,1.86,0.61,1.17,4.16,3.16,0,0,-
362,Dominik Kubalik,CHI,L,78,1132.633333,14.52094017,0.79,0.9,0.16,0.74,1.7,66.67,8.53,9.32,0.96,15.1,11.65,8.05,3.55,0.42,0.69,0.85,0.37,0.37,0,0,0.64,1.32,0.95,4.93,2.6,1.48,0.42,0.64,2.12
442,Leon Draisaitl,EDM,C,80,1787.933333,22.34916667,1.85,1.85,1.11,0.74,3.69,75.86,9.33,19.78,1.2,16.18,12.99,9.7,4.13,0.6,0.87,1.34,0.64,0.64,0,0,0.94,2.95,2.48,1.78,4.7,0.84,29.77,25.97,1.79
437,Frederick Gaudreau,MIN,C,76,1239.65,16.31118421,0.68,1.45,0.73,0.73,2.13,62.86,6.39,10.61,0.64,10.99,8.66,7.16,2.57,0.44,0.58,0.39,0.19,0.19,0,0,0.53,1.21,1.84,2.32,3.34,2.08,22.31,22.31,2.42
912,Moritz Seider,DET,D,82,1889.366667,23.04105691,0.22,1.37,0.64,0.73,1.59,44.64,5.94,3.74,0.31,11.27,7.81,2.67,0.22,0.06,0.76,1.08,0.54,0.54,0,0,0.6,1.52,1.3,4.8,3.68,5.11,0,0,-
947,Matias Maccelli,ARI,L,23,326.6166667,14.20072464,0.18,0.92,0.18,0.73,1.1,60,3.86,4.76,0.35,7.72,5.14,5.14,1.47,0,0.55,0.73,0.37,0.37,0,0,0,3.49,1.84,2.2,5.88,1.47,0.37,0,18.37
37,Kris Letang,PIT,D,78,2010.633333,25.77735043,0.3,1.73,1.01,0.72,2.03,47.89,6.39,4.67,0.31,12.03,8.12,3.49,0.42,0.21,0.69,1.46,0.69,0.66,0.03,0,0.36,2.36,1.76,5.1,4.3,3.64,0,0,-
39,Keith Yandle,PHI,D,77,1076.383333,13.97900433,0.06,1,0.28,0.72,1.06,47.5,5.85,0.95,0.27,12.99,8.25,2.29,0.22,0.06,0.84,0.78,0.39,0.39,0,0,0.17,2.17,0.61,1.62,0.95,2.23,0,0,-
264,Mika Zibanejad,NYR,C,81,1590.25,19.63271605,1.09,1.96,1.25,0.72,3.06,63.28,8.26,13.24,0.93,14.45,11.81,7.02,2.98,0.38,0.75,0.45,0.23,0.23,0,0,0.49,2.19,2.34,2.53,2.83,1.77,26.34,24.15,1.97
311,Filip Forsberg,NSH,L,69,1248.75,18.09782609,2.02,2.02,1.3,0.72,4.04,72.41,10.86,18.58,1.19,20.37,16,11.58,3.89,0.77,0.96,1.06,0.53,0.53,0,0,1.15,2.69,2.55,5.38,2.83,2.31,0.05,0,4.8
455,Alex Tuch,BUF,R,50,917.35,18.347,0.78,1.7,0.98,0.72,2.49,58.46,9.09,8.63,1,14.91,12.49,9.03,3.92,0.78,0.85,0.92,0.46,0.46,0,0,0.59,1.64,2.62,2.09,1.5,3.2,0.59,0.92,2.56
477,William Lagesson,"EDM, MTL",D,33,415.15,12.58030303,0,0.72,0,0.72,0.72,26.32,4.77,0,0.13,10.12,5.64,2.17,0.29,0,0.58,1.88,0.72,0.58,0.14,0,0.14,3.04,0.72,5.78,9.39,2.89,0,0,-
524,Mikko Rantanen,COL,R,75,1572.833333,20.97111111,1.37,2.14,1.41,0.72,3.51,57.86,9.69,14.17,1.09,17.51,13.89,10.15,3.55,0.34,1.26,2.14,1.03,1.03,0,0,1.22,1.87,1.83,2.21,4.58,1.64,6.26,7.25,1.77
763,Timothy Liljegren,TOR,D,61,1000.583333,16.40300546,0.3,1.08,0.36,0.72,1.38,37.1,4.74,6.33,0.22,9.71,6.6,2.64,0.54,0.3,0.6,0.84,0.42,0.42,0,0,0.3,2.58,1.14,5.22,8.81,3.6,0,0,-
27,Alexander Edler,L.A,D,41,756.9666667,18.46260163,0.24,1.27,0.55,0.71,1.51,46.34,4.28,5.56,0.18,9.43,6.34,3.25,0.79,0.95,0.87,2.69,1.35,1.35,0,0,0.87,1.27,0.71,4.44,6.1,5.55,0,0,-
760,Aleksi Heponiemi,FLA,C,6,84.16666667,14.02777778,0,0.71,0,0.71,0.71,100,4.99,0,0.4,5.7,5.7,4.28,2.14,0,0,1.43,0.71,0.71,0,0,0,2.14,2.14,0,3.56,0.71,1.43,2.85,23.76
796,Sebastian Aho,NYI,D,36,592.3833333,16.45509259,0.2,1.01,0.3,0.71,1.22,46.15,3.44,5.88,0.21,7.7,5.17,2.84,0.41,0,0.41,1.01,0.51,0.51,0,0,0.81,2.73,0.81,3.24,4.96,4.25,0,0,-
828,Evan Bouchard,EDM,D,81,1604.166667,19.80452675,0.45,1.16,0.45,0.71,1.61,48.31,7.67,5.85,0.35,14.96,10.4,2.77,0.49,0.15,0.9,1.05,0.52,0.52,0,0,0.37,2.95,1.38,2.99,3.22,4.19,0,0,-
995,Matty Beniers,SEA,C,10,169.4,16.94,1.06,2.13,1.42,0.71,3.19,81.82,6.38,16.67,0.77,12.75,9.21,6.02,2.48,0.35,1.06,0,0,0,0,0,1.06,1.77,2.13,2.48,6.38,1.42,13.81,18.77,15.01
81,Patrick Kane,CHI,R,78,1702.216667,21.8232906,0.92,2.33,1.62,0.7,3.24,79.31,10.12,9.06,0.78,18.12,13.08,7.75,1.97,0.14,0.56,0.63,0.32,0.32,0,0,0.53,1.73,1.48,0.39,2.26,0.92,0.14,0.14,1.76
87,Jakub Voracek,CBJ,R,79,1378.8,17.45316456,0.26,2.44,1.74,0.7,2.7,70.45,6.4,4.08,0.5,11.01,8.27,5.27,1.91,0.39,0.52,1.91,0.61,0.52,0,0.09,1.13,2.22,1.91,1.17,2.65,1.22,0.22,1.22,0.66
211,Joonas Donskoi,SEA,R,75,1111.4,14.81866667,0.11,1.08,0.38,0.7,1.19,53.66,4.8,2.25,0.55,8.37,6.69,6.26,2.75,0.27,0.16,0.76,0.38,0.38,0,0,0.65,1.13,1.3,1.94,6.05,1.67,0.27,0.49,1.93
535,Dylan Strome,CHI,C,69,1203.4,17.44057971,1.1,1.3,0.6,0.7,2.39,64.86,6.28,17.46,0.67,9.12,7.78,7.03,4.09,0.15,0.4,1.4,0.65,0.65,0,0,0.55,1.1,2.34,0.55,3.24,1.65,22.94,20.89,2.61
690,Otto Koivula,NYI,L,8,85.95,10.74375,0,1.4,0.7,0.7,1.4,66.67,5.58,0,0.44,7.68,6.28,6.28,4.19,0,0,0,0,0,0,0,0,0.7,0.7,5.58,4.89,2.79,15.36,20.94,29.53
963,Seth Jarvis,CAR,C,68,943.5,13.875,1.08,1.46,0.76,0.7,2.54,68.97,7,15.45,0.95,12.91,10.62,8.97,4.52,0.38,1.08,1.14,0.57,0.57,0,0,0.76,2.1,0.95,4.39,10.3,1.34,0.7,0.89,2.8
968,Anton Lundell,FLA,C,65,1022.816667,15.73564103,1.06,1.53,0.82,0.7,2.58,57.89,7.33,14.4,0.83,13.08,10.03,8.1,2.93,0.47,0.88,1.06,0.53,0.53,0,0,0.76,2.05,3.46,1.53,4.69,3.29,19.59,24.29,2.62
159,Chris Wideman,MTL,D,64,952.0666667,14.87604167,0.25,1.45,0.76,0.69,1.7,55.1,4.79,5.26,0.2,9.33,6.3,2.33,0.25,0.32,0.32,4.22,1.51,1.32,0.06,0.13,0.69,3.59,0.82,2.77,6.11,2.9,0,0,-
318,Shayne Gostisbehere,ARI,D,82,1819.95,22.1945122,0.46,1.22,0.53,0.69,1.68,57.95,4.98,9.27,0.27,10.35,7.12,2.9,0.4,0.23,0.53,0.86,0.43,0.43,0,0,0.69,2.57,1.45,1.98,2.51,3.79,0,0,-
388,Andre Burakovsky,COL,L,80,1301.25,16.265625,1.01,1.8,1.11,0.69,2.81,62.24,6.87,14.77,0.6,14.43,9.91,7.29,1.75,0.23,0.83,0.83,0.41,0.41,0,0,0.69,1.8,1.29,2.26,4.89,1.57,0.37,0.55,1.84
813,Parker Kelly,OTT,L,41,433.6,10.57560976,0.97,0.69,0,0.69,1.66,80,6.64,14.58,0.69,11.49,8.86,7.2,2.63,0.55,0.69,8.3,1.94,1.25,0.28,0.42,1.25,0.97,1.52,18.13,11.21,4.15,0,0.28,0
31,Anze Kopitar,L.A,C,81,1682.333333,20.76954733,0.68,1.71,1.03,0.68,2.39,72.83,7.49,9.05,0.69,12.59,9.99,6.92,2.67,0.61,0.71,0.5,0.25,0.25,0,0,0.53,1.07,1.71,2.57,3.03,2.53,30.6,23.22,2.03
329,Teddy Blueger,PIT,C,65,976.1666667,15.01794872,0.55,1.17,0.49,0.68,1.72,68.29,5.72,9.68,0.55,8.24,7.01,5.41,2.58,0.68,0.55,0.61,0.31,0.31,0,0,0.55,1.35,2.27,5.35,4.92,1.97,21.94,19.36,3.27
838,Andrei Svechnikov,CAR,R,78,1346.266667,17.25982906,1.34,1.74,1.07,0.67,3.08,63.3,11.1,12.05,1.38,20.81,16.18,11.77,4.77,0.45,1.65,3.52,1.69,1.65,0.04,0,1.25,3.21,1.96,8.42,5.75,0.67,0,0.27,0
263,Ryan Strome,NYR,C,74,1356.083333,18.32545045,0.93,1.46,0.8,0.66,2.39,49.09,7.12,13.04,0.82,11.37,9.56,6.86,3.5,0.44,0.58,3.05,1.28,1.19,0.04,0.04,0.66,1.64,1.42,1.81,2.7,0.84,16.02,20.18,1.96
417,Valeri Nichushkin,COL,R,62,1179.616667,19.02607527,1.27,1.37,0.71,0.66,2.64,57.14,9.16,13.89,1.08,13.43,11.55,9.92,5.44,0.71,0.66,0.71,0.36,0.36,0,0,0.66,1.22,1.93,4.53,3.71,1.37,0,0.25,0
468,Brandon Montour,FLA,D,81,1450.8,17.91111111,0.45,1.08,0.41,0.66,1.53,42.53,6.33,7.19,0.39,12.32,9.06,4.38,0.99,0.29,0.74,1.99,0.95,0.95,0,0,0.54,2.03,1.08,2.65,4.47,2.69,0,0,-
512,Kyle Connor,WPG,L,79,1720.316667,21.77616034,1.64,1.6,0.94,0.66,3.24,80.17,11.06,14.83,1.15,17.4,13.78,10.85,3.45,0.59,0.91,0.14,0.07,0.07,0,0,0.21,1.64,2.3,1.12,2.2,0.8,0.03,0.21,0.5
520,Jordan Greenway,MIN,L,62,902.8666667,14.56236559,0.66,1.13,0.47,0.66,1.79,49.09,7.31,9.09,0.86,11.03,9.64,6.31,3.39,0.33,0.86,4.59,1.93,1.73,0.2,0,1.26,1.06,0.93,10.3,5.32,2.06,1.2,2.06,2.44
554,Thomas Chabot,OTT,D,59,1545.333333,26.1920904,0.27,1.2,0.54,0.66,1.48,40.43,6.72,4.05,0.37,12.81,8.81,3.61,0.82,0.19,1.01,1.01,0.5,0.5,0,0,0.7,2.64,1.13,2.83,4.19,3.61,0,0,-
591,Troy Terry,ANA,R,75,1367.733333,18.23644444,1.62,1.32,0.66,0.66,2.94,75.28,8.42,19.27,1.06,14.34,11.58,9.91,4.3,0.53,0.83,1.14,0.57,0.57,0,0,1.36,2.02,1.54,0.26,4.78,1.18,0.04,0.35,0.49
735,Cody Glass,NSH,C,8,91.26666667,11.40833333,0,0.66,0,0.66,0.66,50,5.92,0,0.58,9.86,7.89,5.26,1.97,0.66,0,0,0,0,0,0,0.66,1.31,0.66,8.55,7.23,2.63,13.15,24.32,23.07
946,Zac Jones,NYR,D,12,182.0833333,15.17361111,0,0.66,0,0.66,0.66,66.67,2.64,0,0.19,5.6,4.61,1.32,0.33,0,0.66,0,0,0,0,0,0.33,3.95,4.94,1.32,8.24,4.28,0,0,-
563,Jacob Larsson,ANA,D,6,91.63333333,15.27222222,0,0.65,0,0.65,0.65,50,3.27,0,0.08,5.24,4.58,1.31,0,0,0,1.31,0.65,0.65,0,0,0,1.96,0,0.65,2.62,3.27,0,0,-
571,Austin Czarnik,"NYI, SEA",C,17,185.3,10.9,0.65,1.62,0.97,0.65,2.27,58.33,4.53,14.29,0.39,9.39,7.12,6.15,1.62,0.65,0,0,0,0,0,0,0.32,1.3,1.94,0.97,3.89,2.27,7.45,11.66,12.62
673,Tage Thompson,BUF,R,78,1394.866667,17.88290598,1.63,1.29,0.65,0.65,2.93,68.69,10.88,15.02,1,19.66,14.97,9.64,3.01,0.6,1.29,1.59,0.56,0.47,0.04,0.04,0.65,1.81,2.11,2.84,2.02,1.08,16.9,25.03,1.73
737,Casey Mittelstadt,BUF,C,40,644.8166667,16.12041667,0.56,1.21,0.56,0.65,1.77,59.38,7.35,7.59,0.63,11.17,9.21,6.05,2.51,0.37,0.47,0.37,0.19,0.19,0,0,0.28,1.58,1.21,1.77,4.28,1.12,18.8,23.26,4.16
746,Elias Pettersson,VAN,C,80,1487.45,18.593125,1.29,1.45,0.81,0.65,2.74,65.38,7.74,16.67,0.89,15.61,11.7,9.2,3.31,0.36,0.81,0.48,0.2,0.2,0,0,1.17,1.57,2.26,1.98,4.44,1.73,9.6,12.18,1.78
924,Lassi Thomson,OTT,D,16,275.8833333,17.24270833,0,1.09,0.43,0.65,1.09,33.33,3.91,0,0.13,8.48,4.57,2.17,0,0,0.87,0.43,0.22,0.22,0,0,0.65,1.52,1.09,5,5,1.96,0,0,-
981,Alexander Barabanov,S.J,L,70,1202.65,17.18071429,0.5,1.45,0.8,0.65,1.95,60.94,5.14,9.71,0.54,8.28,6.79,5.74,3.04,0.3,0.55,0.7,0.35,0.35,0,0,0.7,1.5,2,2.64,6.39,1.95,0,0.05,0
7,Dustin Brown,L.A,R,64,943.2833333,14.73880208,0.57,1.21,0.57,0.64,1.78,62.22,9.29,6.16,1,15.14,12.47,8.33,4.52,1.02,0.76,1.27,0.64,0.64,0,0,0.89,1.21,0.83,5.6,4.52,1.27,0.13,0.51,1.27
19,Alex Ovechkin,WSH,L,77,1584.033333,20.57186147,1.89,1.52,0.87,0.64,3.41,69.77,12.65,14.97,1.35,24.32,17.73,10.83,2.69,0.53,0.98,0.68,0.34,0.34,0,0,0.42,1.89,1.21,5.87,1.93,0.95,0.15,0.34,1.17
210,Bryan Rust,PIT,R,60,1126.216667,18.77027778,1.28,1.81,1.17,0.64,3.09,63.74,9.59,13.33,1.34,16.09,13.43,11.19,5.33,0.69,1.07,0.75,0.37,0.37,0,0,0.53,1.92,1.17,2.29,3.89,1.28,0.05,0.27,0.89
233,Sean Kuraly,CBJ,C,77,1220.883333,15.85562771,0.69,0.79,0.15,0.64,1.47,50,5.95,11.57,0.68,9.34,7.91,4.96,2.56,0.69,0.44,3,1.23,1.13,0.05,0.05,0.69,1.28,1.72,11.79,4.82,2.51,30.81,31.6,2.43
418,Max Domi,"CAR, CBJ",C,72,939.2,13.04444444,0.7,1.79,1.15,0.64,2.49,68.42,6.64,10.58,0.73,13.16,9.26,6.01,2.56,0.32,1.02,3.51,1.66,1.6,0.06,0,1.09,2.11,2.3,1.53,2.43,0.57,2.49,3,2.9
481,Viktor Arvidsson,L.A,L,66,1120.766667,16.98131313,1.07,1.55,0.91,0.64,2.62,72.06,12.15,8.81,1.28,22.06,17.35,13.33,4.87,1.34,1.39,1.18,0.59,0.59,0,0,0.86,0.86,1.28,1.23,6.21,2.41,0.64,1.12,1.95
528,Sebastian Aho,CAR,C,79,1496.683333,18.94535865,1.48,1.76,1.12,0.64,3.25,72.97,8.86,16.74,1.43,16.12,13.19,11.87,6.13,0.6,1.48,1.52,0.76,0.76,0,0,1.04,2.24,2.73,3.05,3.49,0.92,22.25,20.2,2.1
770,Josh Norris,OTT,C,66,1226.216667,18.5790404,1.71,0.98,0.34,0.64,2.69,61.11,8.42,20.35,0.99,15.61,12.04,9.25,3.33,0.29,0.98,0.78,0.39,0.39,0,0,0.88,1.57,1.17,3.87,4.7,2.15,25.88,24.81,2.5
789,Fabian Zetterlund,N.J,L,14,186.8,13.34285714,0.96,1.61,0.96,0.64,2.57,61.54,11.56,8.33,1.14,16.06,14.13,10.28,3.53,0.64,1.28,0,0,0,0,0,0,0.32,0.96,5.14,6.1,2.25,0.64,0.32,21.41
818,Kiefer Sherwood,COL,L,11,94.23333333,8.566666667,0.64,0.64,0,0.64,1.27,40,5.73,11.11,0.56,8.91,6.37,5.73,2.55,0.64,0,0,0,0,0,0,1.91,0.64,2.55,7.64,6.37,2.55,0.64,0,63.67
903,Bowen Byram,COL,D,30,564.2333333,18.80777778,0.53,1.28,0.64,0.64,1.81,53.13,5.21,10.2,0.29,10.85,7.66,4.25,0.64,0.21,0.64,1.28,0.64,0.64,0,0,0.21,1.17,1.49,5.64,7.44,2.76,0,0,-
33,T.J. Oshie,WSH,R,44,767.8333333,17.45075758,0.86,1.09,0.47,0.63,1.95,58.14,6.02,14.29,0.86,10.78,8.83,6.88,3.36,0.16,0.7,1.41,0.7,0.7,0,0,1.64,1.41,1.48,6.72,4.14,2.34,5.63,7.58,3.33
202,Taylor Hall,BOS,L,81,1329,16.40740741,0.9,1.85,1.22,0.63,2.75,62.89,9.8,9.22,0.9,14.54,11.78,8.85,3.84,0.59,0.72,1.9,0.95,0.95,0,0,0.77,2.17,1.49,2.48,7.45,1.63,0.81,0.95,2.08
251,Victor Rask,"MIN, SEA",C,47,573.1833333,12.19539007,0.94,1.26,0.63,0.63,2.2,67.74,6.07,15.52,0.52,9.94,8.27,6.07,1.78,0.31,0.73,0.21,0.1,0.1,0,0,0.1,1.47,1.47,1.57,3.35,0.52,9.32,9.11,5.29
529,Oliver Kylington,CGY,D,73,1325.533333,18.15799087,0.41,1,0.36,0.63,1.4,35.23,6.25,6.52,0.34,12.54,8.78,3.85,0.72,0.18,0.54,0.63,0.32,0.32,0,0,0.36,2.53,1.09,1.81,4.39,3.58,0,0,-
576,Dean Kukan,CBJ,D,41,667.9666667,16.29186992,0.27,0.72,0.09,0.63,0.99,33.33,3.68,7.32,0.22,6.83,5.03,2.07,0.72,0.27,0.36,1.44,0.63,0.63,0,0,0.45,1.26,0.81,3.86,4.13,3.5,0,0,-
627,Alex DeBrincat,CHI,L,82,1710.216667,20.85630081,1.44,1.3,0.67,0.63,2.74,69.03,9.47,15.19,1.09,16.49,12.42,10.38,3.05,0.74,0.91,0.67,0.28,0.25,0.04,0,0.84,1.65,2.35,3.54,4.03,1.23,0.84,1.4,1.32
177,Calle Jarnkrok,"CGY, SEA",C,66,1058.416667,16.03661616,0.68,1.02,0.4,0.62,1.7,61.22,5.73,11.88,0.65,9.92,8.05,5.78,2.15,0.23,0.62,0.34,0.17,0.17,0,0,0.57,0.68,1.53,2.15,4.25,0.96,13.55,12.92,2.9
216,John Klingberg,DAL,D,74,1642.95,22.20202703,0.22,1.5,0.88,0.62,1.72,47,5.08,4.32,0.34,13.22,7.67,3.91,0.37,0.11,0.8,1.24,0.62,0.62,0,0,0.47,3.14,0.58,2.08,6.21,2.81,0,0,-
405,Tyler Bertuzzi,DET,L,68,1351.366667,19.87303922,1.33,1.42,0.8,0.62,2.75,67.39,7.99,16.67,1.2,13.59,10.92,9.81,4.88,0.22,0.75,2.09,0.8,0.71,0.04,0.04,1.38,2.53,1.86,2.89,3.42,1.82,0.27,0.75,1.16
63,Jamie Benn,DAL,L,82,1372.833333,16.74186992,0.79,1.22,0.61,0.61,2.01,68.66,7.95,9.89,1,13.85,10.93,8.74,4.11,0.39,1.09,3.85,1.44,1.22,0.17,0.04,0.92,2.05,1.62,6.25,2.75,2.62,21.5,17.44,2.41
102,Erik Karlsson,S.J,D,50,1173.516667,23.47033333,0.51,1.28,0.66,0.61,1.79,53.85,5.98,8.55,0.38,12.68,8.69,5.37,0.97,1.84,0.46,0.72,0.36,0.36,0,0,0.61,3.22,2.66,0.92,3.48,2.3,0,0,-
122,Jared Spurgeon,MIN,D,65,1375.216667,21.15717949,0.44,1.31,0.7,0.61,1.75,38.83,5.06,8.62,0.27,10.21,6.85,3.1,0.52,0.26,0.61,0.44,0.22,0.22,0,0,0.13,0.61,0.57,1.92,3.58,3.62,0,0,-
166,Erik Haula,BOS,L,78,1177.4,15.09487179,0.92,1.32,0.71,0.61,2.24,72.13,7.19,12.77,0.72,11.06,9.38,6.98,3.41,0.51,0.31,2.4,1.07,1.02,0.05,0,0.82,1.07,1.27,6.57,3.57,1.83,22.12,18.96,2.74
223,Ondrej Palat,T.B,L,77,1269.783333,16.49069264,0.85,1.46,0.85,0.61,2.32,56.98,6.76,12.59,0.79,11.72,9.31,8.32,3.78,0.76,0.85,0.95,0.47,0.47,0,0,0.52,1.18,1.42,5.86,6.28,1.98,0.09,0.76,0.53
291,Alex Galchenyuk,ARI,C,60,789.2166667,13.15361111,0.46,1.14,0.53,0.61,1.6,61.76,6.77,6.74,0.73,11.02,9.28,7.07,3.57,0.3,0.99,2.43,1.22,1.22,0,0,0.3,2.13,1.37,5.09,4.79,1.82,16.27,14.82,3.98
366,MacKenzie Weegar,FLA,D,80,1869.816667,23.37270833,0.26,1.16,0.55,0.61,1.41,36.67,6.51,3.94,0.35,12.55,8.7,4.14,0.87,0.29,0.58,2.6,0.87,0.74,0.03,0.1,0.29,2.73,2.37,5.74,4.52,5.01,0,0,-
385,Andrew Copp,"NYR, WPG",C,72,1380.683333,19.17615741,0.91,1.39,0.78,0.61,2.3,65.43,7.95,11.48,1.03,12.3,10.52,9.04,3.91,0.39,0.96,0.7,0.35,0.35,0,0,0.3,1.87,1.48,1.96,3.39,1.78,16.38,14.43,2.31
878,Scott Perunovich,STL,D,19,293.7,15.45789474,0,1.23,0.61,0.61,1.23,35.29,2.86,0,0.13,5.11,3.47,1.23,0,0,0,1.63,0.82,0.82,0,0,0,1.43,1.23,1.02,4.49,2.45,0,0,-
